date,userid,startdate,plan,Status,DayOfWeek,Weekend,DaysSinceStart,AI_AutoComplete_Success,AI_Chat_Success,AI_Agent_Success,AI_AutoComplete_Error,AI_Chat_Error,AI_Agent_Error
3/7/2025,14544703,3/6/2025,Paid,Active,Friday,False,1,181,1,5,0,0,0
3/9/2025,14544703,3/6/2025,Paid,Active,Sunday,True,3,135,3,5,0,0,0
3/10/2025,14544703,3/6/2025,Paid,Active,Monday,False,4,193,10,1,0,0,0
3/11/2025,14544703,3/6/2025,Paid,Active,Tuesday,False,5,44,5,4,0,0,0
3/12/2025,14544703,3/6/2025,Paid,Active,Wednesday,False,6,192,4,5,0,0,0
3/13/2025,14544703,3/6/2025,Paid,Active,Thursday,False,7,113,8,4,0,0,0
3/14/2025,14544703,3/6/2025,Paid,Active,Friday,False,8,197,4,1,0,0,0
3/18/2025,14544703,3/6/2025,Paid,Active,Tuesday,False,12,92,7,1,0,0,0
3/20/2025,14544703,3/6/2025,Paid,Active,Thursday,False,14,124,8,3,0,0,0
3/21/2025,14544703,3/6/2025,Paid,Active,Friday,False,15,191,0,5,0,0,0
3/6/2025,15222755,3/6/2025,Paid,Active,Thursday,False,0,29,21,0,0,3,0
3/7/2025,15222755,3/6/2025,Paid,Active,Friday,False,1,64,45,5,0,0,0
3/10/2025,15222755,3/6/2025,Paid,Active,Monday,False,4,25,36,4,0,4,3
3/11/2025,15222755,3/6/2025,Paid,Active,Tuesday,False,5,29,15,2,0,0,0
3/13/2025,15222755,3/6/2025,Paid,Active,Thursday,False,7,23,28,4,5,0,0
3/14/2025,15222755,3/6/2025,Paid,Active,Friday,False,8,48,44,2,0,0,0
3/18/2025,15222755,3/6/2025,Paid,Active,Tuesday,False,12,60,17,2,0,0,0
3/6/2025,26157032,3/6/2025,Paid,Active,Thursday,False,0,3,0,4,0,0,0
3/7/2025,26157032,3/6/2025,Paid,Active,Friday,False,1,2,4,3,0,0,0
3/10/2025,26157032,3/6/2025,Paid,Active,Monday,False,4,19,5,0,0,0,0
3/11/2025,26157032,3/6/2025,Paid,Active,Tuesday,False,5,7,3,5,8,0,0
3/12/2025,26157032,3/6/2025,Paid,Active,Wednesday,False,6,20,1,3,0,0,3
3/14/2025,26157032,3/6/2025,Paid,Active,Friday,False,8,5,2,4,4,0,0
3/19/2025,26157032,3/6/2025,Paid,Active,Wednesday,False,13,7,3,4,0,0,0
3/6/2025,40608745,3/6/2025,Paid,Active,Thursday,False,0,45,26,0,0,0,0
3/7/2025,40608745,3/6/2025,Paid,Active,Friday,False,1,54,35,1,0,0,1
3/9/2025,40608745,3/6/2025,Paid,Active,Sunday,True,3,26,25,2,0,0,1
3/10/2025,40608745,3/6/2025,Paid,Active,Monday,False,4,69,33,3,0,0,0
3/13/2025,40608745,3/6/2025,Paid,Active,Thursday,False,7,71,47,2,0,0,0
3/19/2025,40608745,3/6/2025,Paid,Active,Wednesday,False,13,23,16,3,0,0,0
3/21/2025,40608745,3/6/2025,Paid,Active,Friday,False,15,20,20,3,0,0,0
3/28/2025,40608745,3/6/2025,Paid,Active,Friday,False,22,42,27,5,0,0,0
3/29/2025,40608745,3/6/2025,Paid,Active,Saturday,True,23,10,18,2,0,0,0
4/10/2025,40608745,3/6/2025,Paid,Active,Thursday,False,35,25,47,0,0,0,0
3/6/2025,48007963,3/6/2025,Paid,Active,Thursday,False,0,180,9,1,0,0,0
3/7/2025,48007963,3/6/2025,Paid,Active,Friday,False,1,177,30,9,0,0,0
3/11/2025,48007963,3/6/2025,Paid,Active,Tuesday,False,5,107,30,12,0,0,0
3/12/2025,48007963,3/6/2025,Paid,Active,Wednesday,False,6,151,12,9,0,3,0
3/13/2025,48007963,3/6/2025,Paid,Active,Thursday,False,7,130,44,6,0,0,0
3/6/2025,33880344,3/6/2025,Paid,Active,Thursday,False,0,141,0,3,0,0,0
3/7/2025,33880344,3/6/2025,Paid,Active,Friday,False,1,42,0,1,0,0,0
3/10/2025,33880344,3/6/2025,Paid,Active,Monday,False,4,91,0,5,0,0,2
3/11/2025,33880344,3/6/2025,Paid,Active,Tuesday,False,5,152,1,2,0,0,0
3/14/2025,33880344,3/6/2025,Paid,Active,Friday,False,8,99,6,3,0,0,0
3/19/2025,33880344,3/6/2025,Paid,Active,Wednesday,False,13,100,1,3,0,0,0
3/20/2025,33880344,3/6/2025,Paid,Active,Thursday,False,14,91,8,1,0,0,0
3/21/2025,33880344,3/6/2025,Paid,Active,Friday,False,15,48,4,4,0,0,0
3/25/2025,33880344,3/6/2025,Paid,Active,Tuesday,False,19,67,0,1,0,0,0
3/27/2025,33880344,3/6/2025,Paid,Active,Thursday,False,21,113,4,0,0,0,0
3/30/2025,33880344,3/6/2025,Paid,Active,Sunday,True,24,83,2,3,0,0,0
3/31/2025,33880344,3/6/2025,Paid,Active,Monday,False,25,149,3,2,0,0,1
4/4/2025,33880344,3/6/2025,Paid,Active,Friday,False,29,133,10,2,0,0,0
4/7/2025,33880344,3/6/2025,Paid,Cancelled,Monday,False,32,174,10,2,10,5,2
3/6/2025,36864284,3/6/2025,Paid,Active,Thursday,False,0,79,31,5,0,0,0
3/7/2025,36864284,3/6/2025,Paid,Active,Friday,False,1,164,45,3,0,0,0
3/10/2025,36864284,3/6/2025,Paid,Active,Monday,False,4,121,32,19,0,0,0
3/12/2025,36864284,3/6/2025,Paid,Active,Wednesday,False,6,86,19,7,0,0,0
3/13/2025,36864284,3/6/2025,Paid,Active,Thursday,False,7,120,44,13,0,4,0
3/14/2025,36864284,3/6/2025,Paid,Active,Friday,False,8,85,41,4,0,0,0
3/6/2025,41720694,3/6/2025,Paid,Active,Thursday,False,0,20,5,5,0,0,0
3/7/2025,41720694,3/6/2025,Paid,Active,Friday,False,1,153,7,4,4,0,0
3/10/2025,41720694,3/6/2025,Paid,Active,Monday,False,4,47,9,1,0,0,0
3/11/2025,41720694,3/6/2025,Paid,Active,Tuesday,False,5,192,7,5,0,0,0
3/20/2025,41720694,3/6/2025,Paid,Active,Thursday,False,14,97,8,0,0,0,0
3/21/2025,41720694,3/6/2025,Paid,Active,Friday,False,15,78,0,4,4,0,0
3/31/2025,41720694,3/6/2025,Paid,Active,Monday,False,25,185,3,1,0,0,0
4/2/2025,41720694,3/6/2025,Paid,Active,Wednesday,False,27,103,5,0,0,0,0
4/17/2025,41720694,3/6/2025,Paid,Cancelled,Thursday,False,42,162,8,1,0,0,0
3/6/2025,89703978,3/6/2025,Paid,Active,Thursday,False,0,16,14,8,0,0,2
3/7/2025,89703978,3/6/2025,Paid,Active,Friday,False,1,71,12,17,0,0,0
3/9/2025,89703978,3/6/2025,Paid,Active,Sunday,True,3,67,17,7,0,0,0
3/11/2025,89703978,3/6/2025,Paid,Cancelled,Tuesday,False,5,20,13,18,0,0,0
3/6/2025,67006016,3/6/2025,Paid,Active,Thursday,False,0,3,1,0,0,0,0
3/7/2025,67006016,3/6/2025,Paid,Cancelled,Friday,False,1,5,2,1,6,0,0
3/6/2025,74300056,3/6/2025,Paid,Active,Thursday,False,0,16,9,14,0,0,1
3/7/2025,74300056,3/6/2025,Paid,Active,Friday,False,1,47,1,15,0,0,0
3/10/2025,74300056,3/6/2025,Paid,Active,Monday,False,4,17,5,13,0,0,0
3/14/2025,74300056,3/6/2025,Paid,Active,Friday,False,8,44,5,20,3,0,0
3/19/2025,74300056,3/6/2025,Paid,Active,Wednesday,False,13,48,8,10,0,0,2
3/20/2025,74300056,3/6/2025,Paid,Active,Thursday,False,14,59,2,11,0,0,2
3/23/2025,74300056,3/6/2025,Paid,Cancelled,Sunday,True,17,58,8,13,7,0,5
3/6/2025,34661088,3/6/2025,Paid,Active,Thursday,False,0,40,26,5,0,0,0
3/7/2025,34661088,3/6/2025,Paid,Active,Friday,False,1,10,9,1,0,0,0
3/10/2025,34661088,3/6/2025,Paid,Active,Monday,False,4,70,13,4,0,0,0
3/11/2025,34661088,3/6/2025,Paid,Active,Tuesday,False,5,65,34,5,0,5,0
3/12/2025,34661088,3/6/2025,Paid,Cancelled,Wednesday,False,6,43,37,4,0,0,0
3/6/2025,21658782,3/6/2025,Paid,Active,Thursday,False,0,49,9,13,5,0,0
3/7/2025,21658782,3/6/2025,Paid,Active,Friday,False,1,37,16,11,2,0,1
3/10/2025,21658782,3/6/2025,Paid,Active,Monday,False,4,40,41,19,0,0,0
3/11/2025,21658782,3/6/2025,Paid,Active,Tuesday,False,5,147,44,14,0,0,0
3/12/2025,21658782,3/6/2025,Paid,Active,Wednesday,False,6,106,19,13,0,0,0
3/18/2025,21658782,3/6/2025,Paid,Active,Tuesday,False,12,159,17,7,0,4,0
3/22/2025,21658782,3/6/2025,Paid,Active,Saturday,True,16,186,26,7,4,0,0
3/25/2025,21658782,3/6/2025,Paid,Active,Tuesday,False,19,78,18,17,0,0,0
3/27/2025,21658782,3/6/2025,Paid,Active,Thursday,False,21,76,7,11,0,0,0
3/28/2025,21658782,3/6/2025,Paid,Active,Friday,False,22,33,9,17,0,0,0
4/1/2025,21658782,3/6/2025,Paid,Active,Tuesday,False,26,180,40,14,0,5,0
3/6/2025,20007357,3/6/2025,Paid,Active,Thursday,False,0,62,24,3,0,0,0
3/7/2025,20007357,3/6/2025,Paid,Active,Friday,False,1,40,46,4,0,0,0
3/8/2025,20007357,3/6/2025,Paid,Active,Saturday,True,2,39,29,2,0,0,0
3/10/2025,20007357,3/6/2025,Paid,Active,Monday,False,4,25,29,4,0,0,0
3/11/2025,20007357,3/6/2025,Paid,Active,Tuesday,False,5,34,32,0,0,0,0
3/12/2025,20007357,3/6/2025,Paid,Active,Wednesday,False,6,32,6,2,0,0,0
3/14/2025,20007357,3/6/2025,Paid,Active,Friday,False,8,29,23,4,0,2,0
3/15/2025,20007357,3/6/2025,Paid,Active,Saturday,True,9,22,7,2,0,0,0
3/18/2025,20007357,3/6/2025,Paid,Active,Tuesday,False,12,11,33,4,0,0,0
3/21/2025,20007357,3/6/2025,Paid,Active,Friday,False,15,55,35,1,0,0,0
3/22/2025,20007357,3/6/2025,Paid,Active,Saturday,True,16,46,47,1,0,0,4
3/6/2025,48446371,3/6/2025,Paid,Active,Thursday,False,0,28,46,5,0,0,0
3/7/2025,48446371,3/6/2025,Paid,Active,Friday,False,1,72,36,3,5,0,3
3/8/2025,48446371,3/6/2025,Paid,Active,Saturday,True,2,19,16,0,0,0,0
3/10/2025,48446371,3/6/2025,Paid,Active,Monday,False,4,62,18,2,0,5,0
3/11/2025,48446371,3/6/2025,Paid,Active,Tuesday,False,5,35,27,0,0,0,0
3/13/2025,48446371,3/6/2025,Paid,Active,Thursday,False,7,68,29,3,0,0,0
3/14/2025,48446371,3/6/2025,Paid,Active,Friday,False,8,52,12,5,8,0,0
3/16/2025,48446371,3/6/2025,Paid,Active,Sunday,True,10,16,25,1,0,0,0
3/17/2025,48446371,3/6/2025,Paid,Active,Monday,False,11,47,16,5,0,0,0
3/18/2025,48446371,3/6/2025,Paid,Active,Tuesday,False,12,14,33,4,0,0,0
3/6/2025,60491486,3/6/2025,Paid,Active,Thursday,False,0,9,4,3,0,0,0
3/7/2025,60491486,3/6/2025,Paid,Active,Friday,False,1,20,2,4,0,0,0
3/8/2025,60491486,3/6/2025,Paid,Active,Saturday,True,2,20,3,1,0,0,0
3/10/2025,60491486,3/6/2025,Paid,Active,Monday,False,4,13,2,2,0,0,0
3/12/2025,60491486,3/6/2025,Paid,Active,Wednesday,False,6,2,5,0,0,0,0
3/14/2025,60491486,3/6/2025,Paid,Active,Friday,False,8,6,3,1,0,0,5
3/6/2025,21591002,3/6/2025,Paid,Active,Thursday,False,0,183,8,9,0,2,2
3/7/2025,21591002,3/6/2025,Paid,Active,Friday,False,1,39,9,10,0,0,2
3/8/2025,21591002,3/6/2025,Paid,Active,Saturday,True,2,38,21,11,5,0,0
3/9/2025,21591002,3/6/2025,Paid,Active,Sunday,True,3,38,15,9,0,0,0
3/12/2025,21591002,3/6/2025,Paid,Active,Wednesday,False,6,89,8,5,0,0,0
3/13/2025,21591002,3/6/2025,Paid,Active,Thursday,False,7,104,20,12,0,0,0
3/14/2025,21591002,3/6/2025,Paid,Active,Friday,False,8,104,9,17,0,0,0
3/18/2025,21591002,3/6/2025,Paid,Active,Tuesday,False,12,115,24,8,0,0,3
3/6/2025,94019571,3/6/2025,Paid,Active,Thursday,False,0,73,8,17,0,0,0
3/7/2025,94019571,3/6/2025,Paid,Active,Friday,False,1,20,9,9,0,0,0
3/11/2025,94019571,3/6/2025,Paid,Active,Tuesday,False,5,57,3,18,0,0,0
3/14/2025,94019571,3/6/2025,Paid,Active,Friday,False,8,18,10,8,0,0,0
3/19/2025,94019571,3/6/2025,Paid,Active,Wednesday,False,13,63,11,18,0,0,0
3/28/2025,94019571,3/6/2025,Paid,Active,Friday,False,22,45,6,11,0,0,0
4/7/2025,94019571,3/6/2025,Paid,Active,Monday,False,32,45,15,11,0,0,0
4/9/2025,94019571,3/6/2025,Paid,Active,Wednesday,False,34,63,5,9,0,0,0
4/17/2025,94019571,3/6/2025,Paid,Active,Thursday,False,42,39,3,11,0,5,0
3/6/2025,50050408,3/6/2025,Paid,Active,Thursday,False,0,156,3,1,0,0,0
3/7/2025,50050408,3/6/2025,Paid,Active,Friday,False,1,60,4,2,0,0,0
3/9/2025,50050408,3/6/2025,Paid,Active,Sunday,True,3,134,3,2,0,0,0
3/11/2025,50050408,3/6/2025,Paid,Active,Tuesday,False,5,114,1,0,0,0,0
3/6/2025,47545996,3/6/2025,Paid,Active,Thursday,False,0,185,27,14,0,0,0
3/7/2025,47545996,3/6/2025,Paid,Active,Friday,False,1,176,27,3,0,0,0
3/13/2025,47545996,3/6/2025,Paid,Cancelled,Thursday,False,7,149,44,0,0,0,0
3/6/2025,51593962,3/6/2025,Paid,Active,Thursday,False,0,102,9,4,0,0,0
3/7/2025,51593962,3/6/2025,Paid,Active,Friday,False,1,135,10,3,0,4,3
3/8/2025,51593962,3/6/2025,Paid,Active,Saturday,True,2,176,1,2,0,0,0
3/9/2025,51593962,3/6/2025,Paid,Active,Sunday,True,3,145,3,4,0,1,0
3/11/2025,51593962,3/6/2025,Paid,Active,Tuesday,False,5,46,3,0,0,0,0
3/13/2025,51593962,3/6/2025,Paid,Active,Thursday,False,7,61,4,0,0,0,2
3/6/2025,52993407,3/6/2025,Paid,Active,Thursday,False,0,30,6,1,0,0,0
3/7/2025,52993407,3/6/2025,Paid,Active,Friday,False,1,114,8,1,0,3,0
3/10/2025,52993407,3/6/2025,Paid,Active,Monday,False,4,153,3,1,0,0,0
3/11/2025,52993407,3/6/2025,Paid,Active,Tuesday,False,5,84,3,5,0,0,0
3/14/2025,52993407,3/6/2025,Paid,Active,Friday,False,8,145,7,1,0,0,0
3/19/2025,52993407,3/6/2025,Paid,Active,Wednesday,False,13,91,7,0,0,0,0
3/20/2025,52993407,3/6/2025,Paid,Active,Thursday,False,14,162,2,3,0,0,0
3/27/2025,52993407,3/6/2025,Paid,Cancelled,Thursday,False,21,79,1,5,0,0,0
3/6/2025,45920742,3/6/2025,Paid,Active,Thursday,False,0,72,11,16,0,0,0
3/7/2025,45920742,3/6/2025,Paid,Active,Friday,False,1,56,11,17,0,0,0
3/8/2025,45920742,3/6/2025,Paid,Active,Saturday,True,2,162,11,11,0,0,0
3/9/2025,45920742,3/6/2025,Paid,Active,Sunday,True,3,157,39,15,0,4,0
3/11/2025,45920742,3/6/2025,Paid,Active,Tuesday,False,5,36,15,8,0,0,0
3/12/2025,45920742,3/6/2025,Paid,Active,Wednesday,False,6,47,6,6,0,0,0
3/18/2025,45920742,3/6/2025,Paid,Active,Tuesday,False,12,124,24,13,7,0,0
3/19/2025,45920742,3/6/2025,Paid,Active,Wednesday,False,13,33,41,6,0,0,0
3/22/2025,45920742,3/6/2025,Paid,Cancelled,Saturday,True,16,155,43,13,0,0,0
3/6/2025,59351254,3/6/2025,Paid,Active,Thursday,False,0,133,16,18,6,0,0
3/7/2025,59351254,3/6/2025,Paid,Active,Friday,False,1,38,48,6,0,0,0
3/6/2025,60672791,3/6/2025,Paid,Active,Thursday,False,0,125,0,16,0,0,0
3/10/2025,60672791,3/6/2025,Paid,Active,Monday,False,4,4,20,5,0,0,0
3/11/2025,60672791,3/6/2025,Paid,Active,Tuesday,False,5,100,24,4,0,0,0
3/12/2025,60672791,3/6/2025,Paid,Active,Wednesday,False,6,200,13,0,0,0,0
3/14/2025,60672791,3/6/2025,Paid,Cancelled,Friday,False,8,191,23,4,0,0,0
3/6/2025,12948918,3/6/2025,Paid,Active,Thursday,False,0,47,17,4,0,0,0
3/7/2025,12948918,3/6/2025,Paid,Active,Friday,False,1,66,32,1,0,0,0
3/11/2025,12948918,3/6/2025,Paid,Active,Tuesday,False,5,25,31,0,0,5,0
3/13/2025,12948918,3/6/2025,Paid,Active,Thursday,False,7,39,35,1,8,0,0
3/15/2025,12948918,3/6/2025,Paid,Active,Saturday,True,9,22,14,2,0,0,3
3/20/2025,12948918,3/6/2025,Paid,Active,Thursday,False,14,57,21,0,0,0,0
4/6/2025,12948918,3/6/2025,Paid,Active,Sunday,True,31,43,10,1,0,0,0
3/6/2025,79685972,3/6/2025,Paid,Active,Thursday,False,0,13,5,1,0,3,0
3/9/2025,79685972,3/6/2025,Paid,Active,Sunday,True,3,17,5,0,0,0,0
3/10/2025,79685972,3/6/2025,Paid,Active,Monday,False,4,19,4,5,0,0,0
3/7/2025,66755036,3/7/2025,Free,Active,Friday,False,0,7,1,0,8,0,0
3/7/2025,76385640,3/7/2025,Free,Active,Friday,False,0,72,0,0,0,5,0
3/8/2025,76385640,3/7/2025,Free,Active,Saturday,True,1,37,0,1,0,0,0
4/29/2025,76385640,3/7/2025,Free,Active,Tuesday,False,53,51,0,0,0,5,0
3/7/2025,48673354,3/7/2025,Free,Active,Friday,False,0,95,10,3,0,0,0
3/7/2025,59818662,3/7/2025,Free,Active,Friday,False,0,17,4,1,0,0,0
3/7/2025,50539152,3/7/2025,Free,Active,Friday,False,0,10,0,0,2,0,0
3/20/2025,50539152,3/7/2025,Free,Active,Thursday,False,13,7,0,0,0,0,4
3/25/2025,50539152,3/7/2025,Free,Active,Tuesday,False,18,1,0,1,0,0,0
4/27/2025,50539152,3/7/2025,Free,Active,Sunday,True,51,6,2,0,0,0,2
3/7/2025,30610500,3/7/2025,Free,Active,Friday,False,0,47,9,1,0,1,0
3/18/2025,30610500,3/7/2025,Free,Active,Tuesday,False,11,31,6,1,0,0,0
3/7/2025,30717501,3/7/2025,Free,Active,Friday,False,0,9,0,0,0,0,1
3/7/2025,85968554,3/7/2025,Free,Active,Friday,False,0,31,2,4,0,0,3
3/12/2025,85968554,3/7/2025,Free,Active,Wednesday,False,5,39,4,0,0,0,0
3/7/2025,18221252,3/7/2025,Free,Active,Friday,False,0,5,1,1,0,0,2
3/7/2025,57108178,3/7/2025,Free,Active,Friday,False,0,92,6,3,0,0,0
3/8/2025,57108178,3/7/2025,Free,Active,Saturday,True,1,38,9,3,0,0,0
4/2/2025,57108178,3/7/2025,Free,Active,Wednesday,False,26,65,9,5,0,4,0
4/22/2025,57108178,3/7/2025,Free,Active,Tuesday,False,46,78,5,2,0,3,0
3/7/2025,15301358,3/7/2025,Free,Active,Friday,False,0,1,2,1,0,0,0
3/7/2025,85386847,3/7/2025,Free,Active,Friday,False,0,7,3,0,0,3,0
3/10/2025,85386847,3/7/2025,Free,Active,Monday,False,3,3,0,0,0,0,0
3/16/2025,85386847,3/7/2025,Free,Active,Sunday,True,9,2,1,0,0,0,0
3/31/2025,85386847,3/7/2025,Free,Active,Monday,False,24,5,3,1,0,0,2
4/15/2025,85386847,3/7/2025,Free,Active,Tuesday,False,39,9,2,1,0,0,0
4/19/2025,85386847,3/7/2025,Free,Active,Saturday,True,43,9,3,1,0,0,0
3/7/2025,98670888,3/7/2025,Free,Active,Friday,False,0,71,7,2,0,0,0
3/7/2025,78958259,3/7/2025,Free,Active,Friday,False,0,7,3,0,0,0,0
3/7/2025,81772618,3/7/2025,Free,Active,Friday,False,0,5,2,1,8,0,0
3/7/2025,89522817,3/7/2025,Free,Active,Friday,False,0,13,1,4,0,0,0
3/7/2025,70539487,3/7/2025,Free,Active,Friday,False,0,12,1,2,0,0,0
3/9/2025,70539487,3/7/2025,Free,Active,Sunday,True,2,21,2,5,0,0,0
4/12/2025,70539487,3/7/2025,Free,Active,Saturday,True,36,39,1,3,0,0,0
3/7/2025,15219574,3/7/2025,Free,Active,Friday,False,0,7,2,1,0,0,0
3/7/2025,68570763,3/7/2025,Free,Active,Friday,False,0,9,3,0,6,0,0
3/7/2025,64152949,3/7/2025,Free,Active,Friday,False,0,36,10,1,7,0,0
4/30/2025,64152949,3/7/2025,Free,Active,Wednesday,False,54,35,3,0,5,0,1
3/7/2025,95081424,3/7/2025,Free,Active,Friday,False,0,8,1,0,0,0,0
3/11/2025,95081424,3/7/2025,Free,Active,Tuesday,False,4,1,1,0,0,0,0
3/7/2025,78840394,3/7/2025,Free,Active,Friday,False,0,11,2,4,0,0,0
3/10/2025,78840394,3/7/2025,Paid,Active,Monday,False,3,20,11,14,0,0,0
3/7/2025,97949148,3/7/2025,Free,Active,Friday,False,0,10,3,1,0,0,0
3/7/2025,91121538,3/7/2025,Free,Active,Friday,False,0,44,9,1,0,0,0
3/19/2025,91121538,3/7/2025,Free,Active,Wednesday,False,12,47,8,0,0,0,0
3/27/2025,91121538,3/7/2025,Free,Active,Thursday,False,20,20,5,0,0,0,0
3/7/2025,71927699,3/7/2025,Free,Active,Friday,False,0,96,0,1,0,0,1
3/7/2025,94745814,3/7/2025,Free,Active,Friday,False,0,15,2,3,0,0,0
3/12/2025,94745814,3/7/2025,Free,Active,Wednesday,False,5,46,0,1,5,0,0
3/7/2025,77413407,3/7/2025,Free,Active,Friday,False,0,2,3,0,0,0,0
3/7/2025,44118321,3/7/2025,Free,Active,Friday,False,0,31,10,5,0,2,0
3/7/2025,83041436,3/7/2025,Free,Active,Friday,False,0,10,3,0,0,3,0
3/7/2025,52179476,3/7/2025,Free,Active,Friday,False,0,5,2,1,0,0,0
3/30/2025,52179476,3/7/2025,Free,Active,Sunday,True,23,9,2,1,0,0,0
3/7/2025,95786035,3/7/2025,Free,Active,Friday,False,0,6,1,1,0,0,0
4/1/2025,95786035,3/7/2025,Free,Active,Tuesday,False,25,5,0,0,0,0,0
3/7/2025,65483594,3/7/2025,Free,Active,Friday,False,0,42,1,4,0,0,0
3/10/2025,65483594,3/7/2025,Free,Active,Monday,False,3,26,2,1,0,0,0
3/7/2025,64103062,3/7/2025,Free,Active,Friday,False,0,32,5,1,0,0,5
3/11/2025,64103062,3/7/2025,Free,Active,Tuesday,False,4,33,9,0,0,0,0
3/7/2025,83487248,3/7/2025,Free,Active,Friday,False,0,31,6,0,6,0,4
3/7/2025,11043423,3/7/2025,Free,Active,Friday,False,0,4,2,1,0,0,0
3/9/2025,11043423,3/7/2025,Free,Active,Sunday,True,2,1,0,1,0,0,0
3/19/2025,11043423,3/7/2025,Free,Active,Wednesday,False,12,6,0,1,0,0,0
4/1/2025,11043423,3/7/2025,Free,Active,Tuesday,False,25,3,3,0,0,0,4
4/11/2025,11043423,3/7/2025,Free,Active,Friday,False,35,9,0,0,0,0,0
3/7/2025,93108210,3/7/2025,Free,Active,Friday,False,0,8,2,0,0,0,0
3/8/2025,93108210,3/7/2025,Free,Active,Saturday,True,1,10,1,0,0,0,0
3/7/2025,50603018,3/7/2025,Free,Active,Friday,False,0,53,0,0,0,0,0
3/7/2025,98096643,3/7/2025,Free,Active,Friday,False,0,8,3,0,0,0,0
3/7/2025,15412199,3/7/2025,Free,Active,Friday,False,0,2,0,1,0,0,0
4/11/2025,15412199,3/7/2025,Free,Active,Friday,False,35,3,3,1,4,0,0
3/7/2025,27653254,3/7/2025,Free,Active,Friday,False,0,5,0,1,0,0,0
3/13/2025,27653254,3/7/2025,Free,Active,Thursday,False,6,5,3,1,0,0,0
3/7/2025,29997972,3/7/2025,Free,Active,Friday,False,0,32,0,0,0,0,0
3/12/2025,29997972,3/7/2025,Free,Active,Wednesday,False,5,54,0,0,0,0,0
3/7/2025,94069228,3/7/2025,Free,Active,Friday,False,0,1,3,0,0,0,0
4/11/2025,94069228,3/7/2025,Free,Active,Friday,False,35,8,3,1,9,0,0
3/7/2025,91344162,3/7/2025,Free,Active,Friday,False,0,3,1,0,9,1,0
3/7/2025,56380165,3/7/2025,Free,Active,Friday,False,0,39,0,5,0,0,0
3/7/2025,47932455,3/7/2025,Free,Active,Friday,False,0,6,0,0,0,0,0
3/10/2025,47932455,3/7/2025,Free,Active,Monday,False,3,8,0,1,0,0,0
3/11/2025,47932455,3/7/2025,Free,Active,Tuesday,False,4,6,3,0,0,0,0
4/18/2025,47932455,3/7/2025,Free,Active,Friday,False,42,7,3,0,0,0,0
3/7/2025,16061598,3/7/2025,Free,Active,Friday,False,0,11,0,2,0,0,0
3/7/2025,86871123,3/7/2025,Free,Active,Friday,False,0,82,0,1,0,0,0
3/7/2025,17883679,3/7/2025,Free,Active,Friday,False,0,3,3,0,0,0,0
3/12/2025,17883679,3/7/2025,Free,Active,Wednesday,False,5,9,0,0,0,0,0
3/17/2025,17883679,3/7/2025,Free,Active,Monday,False,10,2,1,0,0,0,0
3/7/2025,86826001,3/7/2025,Free,Active,Friday,False,0,24,6,0,0,0,0
3/10/2025,86826001,3/7/2025,Free,Active,Monday,False,3,49,5,1,0,0,0
3/7/2025,99915387,3/7/2025,Free,Active,Friday,False,0,5,3,0,0,0,2
3/7/2025,33590236,3/7/2025,Free,Active,Friday,False,0,66,10,5,0,0,0
3/7/2025,53154734,3/7/2025,Free,Active,Friday,False,0,10,1,0,0,0,0
3/7/2025,80178996,3/7/2025,Free,Active,Friday,False,0,5,3,1,0,0,0
3/7/2025,34201114,3/7/2025,Free,Active,Friday,False,0,26,8,1,0,4,0
3/7/2025,44068436,3/7/2025,Free,Active,Friday,False,0,40,0,1,0,0,0
4/13/2025,44068436,3/7/2025,Free,Active,Sunday,True,37,88,0,0,0,0,3
3/7/2025,59762060,3/7/2025,Free,Active,Friday,False,0,10,1,1,0,0,0
3/8/2025,59762060,3/7/2025,Free,Active,Saturday,True,1,5,3,1,0,0,0
3/11/2025,59762060,3/7/2025,Free,Active,Tuesday,False,4,1,1,1,0,0,0
3/7/2025,61535561,3/7/2025,Free,Active,Friday,False,0,55,4,5,0,0,3
3/7/2025,27530739,3/7/2025,Free,Active,Friday,False,0,6,3,1,0,0,0
3/7/2025,83956810,3/7/2025,Free,Active,Friday,False,0,4,3,1,0,0,0
3/8/2025,83956810,3/7/2025,Free,Active,Saturday,True,1,3,2,1,0,0,0
3/22/2025,83956810,3/7/2025,Free,Active,Saturday,True,15,3,3,0,0,0,2
3/7/2025,47470485,3/7/2025,Free,Active,Friday,False,0,2,3,0,0,0,2
3/7/2025,45577433,3/7/2025,Free,Active,Friday,False,0,3,1,1,0,0,0
3/7/2025,33062385,3/7/2025,Free,Active,Friday,False,0,45,0,1,10,0,0
3/29/2025,33062385,3/7/2025,Free,Active,Saturday,True,22,13,0,1,0,0,0
3/7/2025,12534867,3/7/2025,Free,Active,Friday,False,0,29,0,0,0,0,0
3/27/2025,12534867,3/7/2025,Free,Active,Thursday,False,20,33,2,0,0,0,0
3/7/2025,45617071,3/7/2025,Free,Active,Friday,False,0,45,10,1,0,0,0
3/9/2025,45617071,3/7/2025,Free,Active,Sunday,True,2,31,9,0,0,0,0
3/10/2025,45617071,3/7/2025,Free,Active,Monday,False,3,13,4,0,0,0,0
3/11/2025,45617071,3/7/2025,Free,Active,Tuesday,False,4,34,3,1,0,0,0
3/14/2025,45617071,3/7/2025,Free,Active,Friday,False,7,31,10,0,0,0,0
